Ticker,Net cash flow / Change in cash,Average Payables,Average Receivables,currentRatio,SG&A to Revenue,daysOfPayablesOutstanding,daysOfInventoryOutstanding,eBITperRevenue,Debt to Assets,Debt to Equity,Payout Ratio,ROE,R&D to Revenue,PE ratio,Dividend Yield,Name
APO,-0.042594889493110535,-0.004804446738873566,-0.11095798377206201,-0.1381537267870996,-0.0419303974752248,0.007568448034878874,-0.011140686408634339,0.049887435628850514,0.18840060028644626,0.059434920237410344,-1.288545135504234,-0.015927010946658625,-0.049349916535160306,-0.23141672008470596,0.4933358945566649,"Apollo Global Management, Inc."
CRI,0.011977003245303994,-0.07066216468931606,-0.12839712104545892,0.0799219140237423,-0.05294222713091266,-0.0699179914739224,-0.029232037063663962,0.04978755938821857,0.02423839356235626,-0.00835748197854996,-0.0010274647011256934,-0.015925146015812398,-0.049349916535160306,-0.10699354305945132,-0.009294138302007034,"Carter's, Inc."
MANH,0.006426518657912866,-0.08331508436127813,-0.15625707095626118,-0.23073052606275116,-0.05657605568274407,-0.07230737766469746,-0.022423981187996028,0.051006163906752194,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.015922970918703108,-0.04765966859447239,0.0163146051233885,-0.205898098057346,"Manhattan Associates, Inc."
AGCO,0.0017327332601324162,-0.01982257602052913,-0.001053348899568297,-0.26796501359368224,-0.058369145685890696,-0.06656192445480803,-0.027958492300921657,0.049185313496046816,-0.16366295580075654,-0.021202819669394773,-0.02608910138392022,-0.015926422080275122,-0.04885046535517476,-0.08934985137653446,-0.10982014487374143,AGCO Corporation
TILE,0.012708361940867127,-0.08024181652413458,-0.14448762588527375,-0.0451056544011978,-0.05427387858779498,-0.07004145663162535,-0.024202275507319865,0.04929303936159575,0.41311773865753504,0.06921871271069885,0.0014595679467852164,-0.015926172598715697,-0.049349916535160306,-0.07470020151488227,-0.04398895472941979,"Interface, Inc."
MMC,-0.028336636494130662,0.07203754610899396,0.5943865964827822,-0.28147164142352976,-0.04078934020049513,-0.06112568438711991,-0.015271264034598659,0.05030318489717359,-0.01257739544561988,-0.001562166817864137,0.03493885359173974,-0.015925734320300495,-0.049349916535160306,-0.005425223997198035,-0.0297551838874043,"Marsh & McLennan Companies, Inc."
GNW,-0.2009113561310204,-0.08448287828047209,2.9939451263604835,0.23056047741901206,-0.05826883295844193,-0.07541706461634984,0.09950871012414692,0.04936560934698218,-0.4754906769065647,-0.034640007390363846,-0.057846595195705654,-0.015926914862544522,-0.049349916535160306,-0.05204488475317473,-0.205898098057346,"Genworth Financial, Inc."
CAKE,-0.00019090373102583053,-0.08112738783886997,-0.15850527649328947,-0.4057691218576673,-0.05966568768816594,-0.07326001406932524,-0.03157453362590341,0.049364739215825425,-0.540471550401517,-0.05702801346815026,0.002607429168897944,-0.015925527542791786,-0.049349916535160306,-0.0954386294215685,-0.014631802367762872,The Cheesecake Factory Incorporated
CAR,-0.03667208806872104,0.035599504294907006,0.10396653857126961,-0.27015527756609,-0.05788262895776419,-0.057670939570062134,-0.022763356195027087,0.049201417731771536,0.8925277124608517,2.3743795917682093,-0.057846595195705654,-0.01592472908942255,-0.049349916535160306,-0.13157498669475862,-0.205898098057346,"Avis Budget Group, Inc."
TMHC,-0.06064237703381346,-0.07390493287022165,-0.15728099895112962,0.2936096317801052,-0.05876287314112709,-0.07198765740699554,-0.03275921189204062,0.04933049744828145,0.28878900856502576,0.008630805923164604,-0.057846595195705654,-0.01592648894582821,-0.049349916535160306,-0.15201964561065123,-0.205898098057346,Taylor Morrison Home Corporation
URI,-0.0808191093711812,-0.05022024194782316,0.07878649111223551,-0.3495523465658694,-0.05800049641251649,-0.06904671315814598,-0.02157896367325195,0.05100206408471674,0.7476787065278313,0.1940113875809711,-0.057846595195705654,-0.015925158939406693,-0.049349916535160306,-0.15998558903081941,-0.205898098057346,"United Rentals, Inc."
SPLK,0.05304237722859523,-0.08381056921643366,-0.11604580780196143,-0.08087996595052367,-0.04328461929578309,-0.07461053214197495,-0.01435582839362591,0.04745583923510631,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.015927913350677614,-0.046326922551037285,-0.23141672008470596,-0.205898098057346,Splunk Inc.
VRSN,-0.018885469290259922,-0.06871804106731291,-0.17374120506537008,-0.24770507184891094,-0.057157869501946894,-0.05847660736909657,-0.034094370282855176,0.05520981973177616,1.3202346383130763,-0.15235970906112656,-0.057846595195705654,-0.015929331012782173,-0.04872428821496789,0.035621140150420234,-0.205898098057346,"VeriSign, Inc."
MCO,0.2039754860939901,-0.03207373455682762,0.04754323366938345,-0.206820144363967,-0.04810715366788233,-0.06045144723983376,-0.015209418239232213,0.052672425681781,0.6430655355762052,0.8435704490375823,-0.008679872848543867,-0.01591096827097602,-0.049349916535160306,-0.04228029911578893,-0.093807152676474,Moody's Corporation
SLG,0.023555254202838723,-0.06805824058479276,-0.09632601272820458,0.06146066142935697,-0.05934217914214369,-0.05769106292343986,-0.012553031495254208,0.05219673754636232,0.3262083350977228,0.010976285672175512,0.17765626554108876,-0.015926733370328995,-0.049349916535160306,0.042194914170821086,0.1641799438350567,SL Green Realty Corp.
XOG,0.08503106188801492,-0.063890925074276,-0.14899130917520292,-0.2905977413085619,-0.0580531605944271,-0.04804741745825737,-0.025926081948600663,0.05141281437410316,0.12905274368888917,0.0010828913414565825,-0.057846595195705654,-0.015926600201118222,-0.0489582416624348,-0.16064703116103396,-0.205898098057346,"Extraction Oil & Gas, Inc."
BZUN,0.02665120765347001,-0.07656097690103635,-0.1334143188109889,-0.452275726871791,-0.05428892549691229,-0.059450834454952556,-0.012990809716974586,0.049337474232148175,-0.28919876094270774,-0.04037583792922231,-0.057846595195705654,-0.01592627261609763,-0.048694058275126656,0.15909372506395586,-0.205898098057346,Baozun Inc.
PAGS,0.2291109782548218,-0.006580665370005809,-0.1690774022815824,-0.39114910984184587,-0.05583624931780945,0.024966004109833313,-0.033791391963943325,0.05141785983258165,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.015926188893682417,-0.049349916535160306,0.0031661332807289035,-0.205898098057346,PagSeguro Digital Ltd.
L,-0.006108765628556312,-0.08078468896202744,1.241886517243432,-0.41517446801112506,-0.052628749857635285,-0.07513148593345416,0.002794298191753764,0.049622916333590984,-0.26324664737970815,-0.013333406305890872,-0.0337415095313384,-0.015926776074379707,-0.049349916535160306,-0.02010258791458547,-0.15696951078791774,Loews Corporation
NWSA,0.02630687938373961,-0.054498539394651276,0.0887857879371227,-0.2579263037201469,-0.05275915640331867,-0.0690051301349553,-0.022449983924944784,0.047547929019631945,-0.3153520536806142,-0.04286745348814044,-0.07257748087948565,-0.015927884694012007,-0.049349916535160306,-0.23141672008470596,-0.08846948861071821,News Corporation
MBI,0.055944040537838746,-0.08448287828047209,-0.1132909106240066,0.07051823692119513,-0.04854100621409822,-0.07541706461634984,0.08500988046129582,0.048564464157516474,0.6917508959036927,0.2699654747802498,-0.057846595195705654,-0.015928455017847173,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,MBIA Inc.
ARNA,0.015254688036690145,-0.08360919918236855,-0.17197151133276187,2.30942811593709,0.005367053516866561,0.010700013892872947,-0.015645106955304924,-0.020699980544689706,-0.4012555613658917,-0.05186941937842532,-0.057846595195705654,-0.015927241323774304,0.03478394907861477,-0.23141672008470596,-0.205898098057346,"Arena Pharmaceuticals, Inc."
VNO,-0.35524285947541867,-0.053781743288517446,0.00750641279332877,0.2774555870385252,-0.05959045314257938,-0.05636753320232539,-0.003713154615012061,0.05233359628718162,0.5961907878228805,0.1027422675034156,0.1809085390037415,-0.015926402413935975,-0.049349916535160306,0.05226343061943675,0.155283837058797,Vornado Realty Trust
PDS,0.021789270443941043,-0.07114056333390353,-0.12563460747974353,-0.2510087200072926,-0.05940738241498538,-0.0583836678711398,-0.018346212691947552,0.047549920499063696,0.3885738793188843,0.021812255976796025,-0.057846595195705654,-0.01592803022492167,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,Precision Drilling Corporation
BCC,0.01906151964284844,-0.0682962662012201,-0.12961548991222221,-0.01480700278289108,-0.05906631914165959,-0.07136475053219243,-0.031102930415322482,0.04882699318815223,0.003516938546937975,-0.010483758012700042,0.41143733444471414,-0.015926797988300465,-0.049349916535160306,0.184294115944017,0.2789397212488066,Boise Cascade Company
TCP,0.014575503093575373,-0.08161859439657868,-0.1655599622086442,-0.3046519351315114,-0.05790018368506773,-0.06810047011058092,-0.028395091827148482,0.0472270319121291,0.9072137922290607,0.20239958306964567,-0.268479129453391,-0.015928699442347958,-0.049349916535160306,-0.23141672008470596,0.6107645040032927,"TC PipeLines, LP"
ULTA,-0.01863200981830664,-0.06326266797123671,-0.15661968182021097,-0.019917618718509153,-0.055750983499478,-0.07012265750677847,-0.03298973615614401,0.049982380089976824,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01592521063378387,-0.049349916535160306,-0.013278463590709545,-0.205898098057346,"Ulta Beauty, Inc."
PRTY,0.016060757075995902,-0.07109894985323079,-0.14756459132368835,-0.23876149396157945,-0.05431149586058827,-0.0672164836875282,-0.03014747270463671,0.04976265940396096,0.5149144011604634,0.07750461313243835,-0.057846595195705654,-0.015926307453612683,-0.049223739394953434,-0.15938881303065372,-0.205898098057346,Party City Holdco Inc.
JACK,0.013051350337140088,-0.08182395267402644,-0.16310277136797577,-0.40704677584157184,-0.05821366095834512,-0.0704718029283387,-0.029790452983247565,0.051399822694753614,2.0581598518718534,-0.19031848568452747,0.014086041390025209,-0.015928121251977134,-0.049349916535160306,-0.051513698684915794,-0.03420323727553414,Jack in the Box Inc.
OGE,0.03924226534578913,-0.06745307903661472,-0.12879891097242255,-0.38441404812669216,-0.06123558187273907,-0.07031081610131686,-0.030643114159677128,0.050095386148544946,0.033492635608077005,-0.0008095673968419453,0.06459193516298518,-0.015926372071584153,-0.049349916535160306,-0.0614454924585709,0.10368641775649087,OGE Energy Corp.
QGEN,0.1693571208230015,-0.07981953406342944,-0.11185919312407958,-0.0967593797504796,-0.05232781167528899,-0.0709966870622745,-0.018833192521012596,0.05055421857816357,0.2052996509786319,0.002069308058330328,-0.057846595195705654,-0.01592656255412615,-0.04793305239825395,0.1474519740514359,-0.205898098057346,QIAGEN N.V.
CPRT,0.03446327310969064,-0.06710287501086123,-0.11343208251463432,-0.03451937853456048,-0.0587779200502444,-0.06106657203657283,-0.021401605719516992,0.05174277151361802,-0.20691647840575572,-0.039740147156125886,-0.057846595195705654,-0.015925483714950266,-0.049349916535160306,0.063121797656507,-0.205898098057346,"Copart, Inc."
EAT,0.015162071908083585,-0.07690771756976661,-0.16480019745534957,-0.4409958674138913,-0.06014718877992,-0.07222342554982474,-0.03297793134218582,0.04950365161233542,1.3500091561993084,-0.25499088835896855,0.029390857684861566,-0.015928685394962856,-0.049349916535160306,-0.06479612179696241,0.06632276929620022,"Brinker International, Inc."
DXC,0.4656160494075215,-0.01476113260038332,0.47384961839368755,-0.3232691788969769,-0.05905378005072849,-0.06875895968575767,-0.017654800630841017,0.049520786377956066,-0.0805759565641767,-0.014823991566944536,-0.03546330136450749,-0.015926239464268785,-0.049349916535160306,-0.10215189752250346,-0.1311708011367647,DXC Technology Company
CLVS,-0.06023424862708722,-0.08289976319811358,-0.17200769060672827,0.3292469628828199,-0.01502150833709435,-0.04682523816795678,-0.02528638961702957,0.014150085527580522,0.7850980330605282,0.22886477824384355,-0.057846595195705654,-0.015941086426531453,-0.017473102145188317,-0.23141672008470596,-0.205898098057346,"Clovis Oncology, Inc."
KBR,0.10719163170013517,-0.05199682309099755,-0.025024390469775133,-0.24934776982821671,-0.06038793932579704,-0.06478842292698031,-0.020494724550383838,0.049561608280051954,-0.05663563475024692,-0.0043022132536245485,-0.027045652402347492,-0.01592603886760952,-0.049349916535160306,-0.16094819056669035,-0.018190245078266724,"KBR, Inc."
STM,0.1710967604386614,-0.012186902780681654,0.0467887412725965,0.0025325869986699097,-0.05839422386775288,-0.06511495577827366,-0.025480767219330576,0.050076597237688904,-0.2018869990330814,-0.03626942167082937,-0.026854342198662038,-0.015925831528205404,-0.04744805901558378,-0.1417497403570261,-0.05822272557143529,STMicroelectronics N.V.
AQUA,0.021710340920996052,-0.07519853773975878,-0.12221591935910728,-0.13892196121932804,-0.055061333498267764,-0.06534019060331918,-0.02169729755719595,0.04918957054684067,0.5806999913550435,0.13310198201164097,-0.057846595195705654,-0.01592687272038921,-0.0491935094551122,3.0480798752529976,-0.205898098057346,Evoqua Water Technologies Corp.
SBRA,-0.14819796037331082,-0.07732760708444217,-0.1431935350707365,-0.014398880390234405,-0.05976850823380093,-0.060869478463516466,-0.016615530526954338,0.055149334101050135,0.41995783060437214,0.014432397576481314,0.17019516759735603,-0.015926486136351187,-0.049349916535160306,-0.13059390912173086,0.7655567619102112,"Sabra Health Care REIT, Inc."
EQT,-0.029827138723838895,-0.01971721388171148,-0.00043266527483802673,-0.3488222585750669,-0.05967070332453839,-0.053177614859992506,-0.016333858022039644,0.04319475291533843,0.010759388843588987,-0.019324974512086972,-0.4075616475327164,-0.01592811956629092,-0.04933020135700298,-0.23141672008470596,7.198331571823586,EQT Corporation
FISV,0.05563532010915022,0.0063403005695655415,0.012245715877531666,-0.2995413191958934,-0.055946593318003085,-0.056594890412297476,-0.02235136640198391,0.05154888662848768,0.5088790259132543,0.1316698510745502,-0.057846595195705654,-0.015924059871996264,-0.049349916535160306,0.0002903380972679891,-0.205898098057346,"Fiserv, Inc."
SRE,-0.021853507491671476,0.05082734266497319,0.2294122623743998,-0.4128874797679924,-0.06123558187273907,-0.06048252314752386,-0.021734408606220345,0.05038742877339891,0.20509847180372495,0.03953122292804671,0.14073339622979605,-0.0159266243626206,-0.049349916535160306,0.058281999723274844,0.08856303623684941,Sempra Energy
SAVE,0.07751865897630816,-0.08222981082334672,-0.16492518866566067,-0.20718518835936828,-0.0519064982200042,-0.07428541421396599,-0.03315946830721612,0.04954627545461724,0.2966349963863976,0.024691131431968306,-0.057846595195705654,-0.015926514793016797,-0.049349916535160306,0.003261284872086597,-0.205898098057346,"Spirit Airlines, Inc."
DXLG,0.01451067180355078,-0.08200273474784261,-0.17306252551905546,-0.2854871253729439,-0.0508808005818406,-0.06838319274462482,-0.03347869833672095,0.04837788134090855,-0.05140497620266564,0.01238649623778021,-0.057846595195705654,-0.015928772488750492,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,"Destination XL Group, Inc."
HTA,0.019197047911042705,-0.07168696195486349,-0.1345374165175269,-0.19636888662293026,-0.05996913368869845,-0.05000147891854073,-0.013182740633175337,0.05295390761742408,0.2704817036484912,-0.0011895205026007214,0.16847337576418694,-0.015926600201118222,-0.049349916535160306,-0.006595680951083347,0.22645269126887446,"Healthcare Trust of America, Inc."
NPTN,0.01077021508956052,-0.07986304217305819,-0.16083483994539294,-0.13563656526071646,-0.05757165950267303,-0.05809963512294371,-0.018987173014125357,0.047587210828108795,-0.21214713695333706,-0.03170267761122868,-0.057846595195705654,-0.015928498845688692,-0.04715627437885538,-0.23141672008470596,-0.205898098057346,NeoPhotonics Corporation
SQM,-0.008384652628848174,-0.07137950464682025,-0.0810565410604114,0.2867193374185703,-0.05992900859771895,-0.06850484994479772,-0.01937360654578552,0.05152693135861334,0.08258035428537837,-0.010783336423009845,0.24346697560888506,-0.015925783767096056,-0.049349916535160306,-0.01967763905997834,0.405264437471694,Sociedad Química y Minera de Chile S.A.
SXT,0.01536490122973195,-0.07572353559594582,-0.13276326855269668,0.19819616853375865,-0.056483266409853974,-0.06632696858275319,-0.02209198195731101,0.05010284730406527,0.22662464351877104,0.0020766148488256964,0.011790318945799754,-0.015925940535913802,-0.049349916535160306,-0.09234851220708833,0.009387685928138274,Sensient Technologies Corporation
OMC,-0.029756750466097912,0.7508329441579039,1.2579672045918187,-0.3373233727199264,-0.039796244198752384,-0.0037092766100546297,-0.0014121267033186439,0.05000731789872638,-0.15581696797938463,0.08210789114451585,0.020590588315330654,-0.01592404301513414,-0.049349916535160306,-0.11575949888851032,0.08589420420397156,Omnicom Group Inc.
CVA,-0.01290061505970403,-0.07625259420903155,-0.11201827284629369,-0.29589087924188057,-0.05969076587002814,-0.07152599938204472,-0.022299575236357953,0.0500732085340046,0.7500928566267149,0.31596902773904323,0.10572362895535789,-0.015925215128947103,-0.049349916535160306,-0.12545572318841583,0.45686185677400015,Covanta Holding Corporation
LXP,0.03467042451734065,-0.08196542654383596,-0.1627977928148167,0.15405924324722933,-0.059226819505577614,-0.06796851541317173,-0.023843969936301387,0.056017347327354444,0.4609983822853946,0.023785089410543532,0.08812309021629608,-0.015926007963362295,-0.049349916535160306,-0.14986349207444893,0.5636151380891162,Lexington Realty Trust
ONB,0.022828526313705914,-0.08448287828047209,-0.17374120506537008,-0.4959636272306302,-0.04693349475673181,-0.07541706461634984,-0.034094370282855176,0.0514143478543686,-0.30126951143712605,0.009529541154094018,0.023077620963241563,-0.0159265698587664,-0.049349916535160306,-0.11575395607736327,0.09479031098023119,Old National Bancorp
FMC,-0.022872284906343632,-0.029746050691688928,0.206895663978722,-0.2557360397477392,-0.05672150913754477,-0.05932495868720957,-0.004536330545080085,0.05016601220484188,0.0011027884480543414,0.006387621241088742,-0.01174083610751114,-0.01592606471479811,-0.04853896554028904,-0.0721209467277885,-0.08135260318971045,FMC Corporation
KN,0.002782382717673427,-0.07858027807417024,-0.1484702549079279,-0.03159902657135028,-0.056914611137883646,-0.06648819123032243,-0.023034366863431886,0.04962903025258509,-0.35015605093952057,-0.048683658722447884,-0.057846595195705654,-0.015926654704972423,-0.04775035841399608,-0.06747237577912954,-0.205898098057346,Knowles Corporation
KW,0.05677758569529778,-0.08290208363062712,-0.16289651314528789,-0.3603602730227821,-0.05392529185991053,-0.07243726238174616,-0.029324493223817614,0.05410977970321825,0.919686901073293,0.25901990261819885,0.08563605756838516,-0.015926292844332175,-0.049349916535160306,-0.07001744989748318,0.1757448826441943,"Kennedy-Wilson Holdings, Inc."
SCS,0.04112545996078918,-0.06853353042572895,-0.11848145470310714,-0.22050929419151521,-0.05425883167867766,-0.06843394656688087,-0.027687820953946826,0.049282583324243796,-0.2362886379421738,-0.0317172911922194,0.0850621269573288,-0.01592641140426244,-0.049349916535160306,-0.032391924029452374,0.10279680707886495,Steelcase Inc.
CXW,0.02135315138500342,-0.06163825644148891,-0.1260368324812935,-0.31542073299584933,-0.05977603168835959,-0.05706451393129366,-0.024485858927655927,0.04999678770787886,0.43585098542202305,0.03481103626804344,0.18779570633641784,-0.015926336672173694,-0.049349916535160306,-0.10849564488030178,0.6525762058517132,"CoreCivic, Inc."
DFS,0.5573060167280157,-0.08448287828047209,-0.17374120506537008,-0.2578159453010506,-0.047911543849357245,-0.07541706461634984,-0.034094370282855176,0.05303830851462067,-0.055629738875712056,0.12053430235961989,-0.021115036088098404,-0.015925611265206998,-0.049349916535160306,-0.16165212758236566,0.02006301405964989,Discover Financial Services
PH,-0.0047963950862013605,0.014527149044893365,0.2498339171825653,-0.21120067230878242,-0.05835911441314582,-0.06585278586650739,-0.022819112063676827,0.049984439111324795,0.09545582147942468,0.00358912048136544,0.007772804668405218,-0.015925951773821886,-0.049349916535160306,-0.05071922908717203,-0.0493266187951756,Parker-Hannifin Corporation
CIEN,0.04696336326728934,-0.06270416887063551,-0.04568793735840451,-0.09529920376887446,-0.05674407950122075,-0.06489034980802116,-0.017525608461138195,0.04935108546593954,-0.09626793220692059,-0.025740336567014018,-0.057846595195705654,-0.01592797291159045,-0.04726142199569444,-0.23141672008470596,-0.205898098057346,Ciena Corporation
OIS,0.004034861496862804,-0.07989277271463785,-0.12831294514673303,0.037029244564091346,-0.0580531605944271,-0.06860444482264767,-0.017104671297757567,0.04871624779353246,-0.2224072748735927,-0.04138417501758213,-0.057846595195705654,-0.01592704353659206,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,"Oil States International, Inc."
SCCO,-0.03488150958232755,-0.036145368482919125,0.0034281541319493253,-0.024298146663324575,-0.060871948235737314,-0.06634203489550346,-0.025160733533807416,0.05261834006104128,0.27229231622265393,0.008090103426507877,0.07607054738411244,-0.015925648912199074,-0.0492947140363198,-0.08928980425577478,0.19887476026246947,Southern Copper Corporation
YEXT,0.01749198498339594,-0.08255949352405866,-0.16716875816507012,-0.2234296461547255,-0.03662134637499906,-0.06001164191894157,-0.016991534389398794,0.04512280040901355,-0.55555998851954,-0.058219020318894116,-0.057846595195705654,-0.01593156061374566,-0.04736656961253351,-0.23141672008470596,-0.205898098057346,"Yext, Inc."
ATSG,0.022794567066550177,-0.07688451324463128,-0.15039111982798872,-0.29497826925337733,-0.05143252058280878,-0.06364448365384888,-0.0233009306352019,0.04996523344169401,0.585528291552811,0.1763801021156648,-0.057846595195705654,-0.015926076514601595,-0.049349916535160306,-0.052841201954634175,-0.205898098057346,"Air Transport Services Group, Inc."
REVG,0.01275405256431303,-0.0687003115126392,-0.12737173860741594,-0.13253369129980555,-0.05930957750572284,-0.06665769379933356,-0.02678827984311446,0.048845678739399774,0.04717281950175111,-0.00021041057622232798,0.13346360848974878,-0.01592683114012931,-0.04931442921447712,0.27251719336789043,-0.04309934405179383,"REV Group, Inc."
ALLE,-0.03963580418413096,-0.0691353926089268,-0.11724517800475745,-0.1748787947663546,-0.05529205277139991,-0.06718957394284208,-0.02634141137887559,0.0505395912739,0.47870214967720826,0.10394788793515017,-0.022836827921267497,-0.015923215343203893,-0.049349916535160306,-0.07063916854781058,-0.11248897690661934,Allegion plc
MHK,0.025123245260147777,0.023400482976646982,0.1139038397558425,-0.24934776982821671,-0.05685693131960061,-0.060819170080072135,-0.023607391463526535,0.04974905107027418,-0.055227380525898095,-0.026193357577726405,-0.057846595195705654,-0.01592631756772996,-0.049349916535160306,-0.13770625962525337,-0.205898098057346,"Mohawk Industries, Inc."
SPWH,0.014531664792701602,-0.08200520020738825,-0.1736748460955322,-0.17195844280314432,-0.05419613622402219,-0.07107167799634619,-0.03406868900831376,0.049272634486753855,0.46884437010676655,0.2254525070825099,-0.057846595195705654,-0.015924966771178488,-0.049349916535160306,-0.12385939357806554,-0.205898098057346,"Sportsman's Warehouse Holdings, Inc."
TWNK,0.017871402390254146,-0.08030319921546915,-0.15495243542870862,-0.11409896953204067,-0.05775974586663947,-0.06807450364808439,-0.025993696208276483,0.049999263063109256,0.10471006352514542,0.026773566723146215,-0.057846595195705654,-0.015926552440008873,-0.049349916535160306,-0.0709976036686531,-0.205898098057346,"Hostess Brands, Inc."
EQIX,-0.23953135559866978,-0.030969752531755844,-0.06407328081953095,-0.3188886509521615,-0.05401306549642819,-0.06114779911400898,-0.025995517828584707,0.05048991741286814,0.5706410326096949,0.05648297687728446,0.3230520203420341,-0.015926684485428836,-0.049349916535160306,0.47970932164832164,0.02451106744777973,"Equinix, Inc. (REIT)"
GRA,0.026152519169395348,-0.06784465202327357,-0.12159032698866297,-0.197146478485833,-0.057250658774836996,-0.06311145060988642,-0.02436091720533896,0.05030799121972913,0.5635997614879509,0.3797280816015642,0.015999143426879754,-0.015924122804281522,-0.04892275434175161,0.009402719623017594,-0.0742357177687027,W. R. Grace & Co.
VNTR,-0.007961088200687508,-0.05297575555764466,-0.1062005001481775,-0.12322506941707276,-0.05888826405043804,-0.057091659496527156,-0.023992789171874182,0.048251714400771306,0.04998932795044876,0.00630724654563977,-0.057846595195705654,-0.01592804989126081,-0.049349916535160306,-0.23141672008470596,-0.205898098057346,Venator Materials PLC
SUM,-0.06416302480257749,-0.07699781561345617,-0.13365656936995274,-0.08726823587004619,-0.05820864532197268,-0.07051443404285115,-0.02686160899003176,0.04952922450380574,0.39038449189304714,0.0415990446382339,-0.057846595195705654,-0.01592695869038604,-0.049349916535160306,0.15042107322253884,-0.205898098057346,"Summit Materials, Inc."
RDFN,0.0844688819873731,-0.08393797546412989,-0.17113257032915383,1.4583280406589942,-0.0555929909537462,-0.07363753656342203,-0.03203767165975788,0.04800438791170098,-0.11698938722233881,-0.03497611975315045,-0.057846595195705654,-0.01592760318441455,-0.047897565077570765,-0.23141672008470596,-0.205898098057346,Redfin Corporation
ERJ,0.03961272986021537,0.0006298611807907212,-0.07014848995953878,-0.07522178402180381,-0.05882807641396878,-0.05261405615628389,-0.026974370858915308,0.048788922721904694,0.09424874642998275,0.011085887529605931,-0.085777884933782,-0.015927228962075414,-0.04923031112100587,-0.23141672008470596,-0.14985262536691,Embraer S.A.
UNM,0.019700262209805013,-0.0701179507513763,0.9918859160815705,2.0063073235196365,-0.05761680023002498,-0.07541706461634984,0.001188432735919111,0.049375434952827,-0.45899398456419294,-0.03303982027187976,0.020973208722701565,-0.015926627733993025,-0.049349916535160306,-0.11737799974344881,0.09123186826972733,Unum Group
NJR,0.01433840580434258,-0.06251715651274789,-0.13688261523375658,-0.31432560100964546,-0.06123558187273907,-0.0640100317045946,-0.029465936683044362,0.04945882783047974,0.15138363210356315,0.016763263744501506,0.022121069944814293,-0.015926044486563564,-0.049349916535160306,-0.07367570525453594,0.012056517961016193,New Jersey Resources Corporation
ORBC,0.020421433131221425,-0.08285766910204775,-0.1642359644063307,0.013118862865307142,-0.05515161495297165,-0.07003943905583097,-0.020482008926271535,0.04871903468965501,0.29241023371335123,0.012108838198956487,-0.057846595195705654,-0.01592754306160631,-0.04871245910807349,-0.23141672008470596,-0.205898098057346,ORBCOMM Inc.
NNN,0.049430965653796774,-0.08448287828047209,-0.17300362057048702,1.0426811281962374,-0.058845631141272316,-0.07541706461634984,-0.03369686415716464,0.054844333770552034,0.25197321955704965,-0.008065210358735515,0.1682820655605015,-0.015926573230138824,-0.049349916535160306,0.04018102612072638,0.15172539434829316,"National Retail Properties, Inc."
PAGP,0.023528395525542818,0.13410911584602567,0.32467829030605233,-0.31469064500504673,-0.06099984696323449,-0.06782047251397358,-0.029397108009829732,0.04902876668021186,0.1348869397611914,0.30628753033268974,0.05043498009026156,-0.01592595233571729,-0.049349916535160306,-0.14383014214088538,0.3251994764853569,"Plains GP Holdings, L.P."
LIVN,0.0002474792777118858,-0.07858571658787383,-0.12481010056627664,-0.30538202312231394,-0.05070274549061905,-0.06878736296057726,-0.01901138984881115,0.04664015362660272,-0.4227817330809378,-0.050042721754585046,-0.057846595195705654,-0.015927676792712488,-0.047616295202526276,-0.23141672008470596,-0.205898098057346,LivaNova PLC
CTAS,0.00514656376057021,-0.07026569704032398,-0.03369732602219024,-0.036162076513866326,-0.05381244004153067,-0.07224113829316242,-0.02599648221580671,0.05018916778330726,0.17753692484146968,0.0031945537946159435,-0.018054072829131136,-0.01592539943063965,-0.049349916535160306,-0.015012439677878235,-0.12672274774863482,Cintas Corporation
REGI,0.029743555195900356,-0.07793947613285464,-0.15872417019105609,-0.21320841428348952,-0.06013464968898891,-0.0715695999810298,-0.032055066347799144,0.049970947351381356,-0.19806459470984894,-0.039440568745816085,-0.057846595195705654,-0.015924822364059635,-0.049338087428265905,-0.19997050484377765,-0.205898098057346,"Renewable Energy Group, Inc."
VRNT,0.023491657794528883,-0.07916444695945239,-0.12257080349369237,-0.21904911820991008,-0.05206950640210843,-0.06828658492704189,-0.017079293626600846,0.049161001315338786,0.046971640326844165,-0.00781677948189324,-0.057846595195705654,-0.01592700195633216,-0.0471431309267505,-0.23141672008470596,-0.205898098057346,Verint Systems Inc.
HAS,-0.10856165325441881,-0.05975587807840058,0.06201048902372546,-0.05988993621494983,-0.0517760916743208,-0.06845202614218118,-0.01718396535823317,0.04947160036097722,0.09605935900414564,0.012781062924529707,0.21113555118604327,-0.01592626306387576,-0.04864279881191762,0.19749154928514223,0.06365393726332233,"Hasbro, Inc."
